time,event,W,A,Z,V,X0,X1,X2,X3,X4,tildeZ,tildeV,mu_U_post,var_U_post,CATE_XZV_eq9
0.28653791509669946,0,1,1,0.36607118448767606,0.13195530782224596,-0.41535726017968533,-0.6120967990598081,-0.14079088641638526,1.0659802307876436,0.15704856744534462,0.7213308791240028,-0.040548235344787575,0.25787221355273304,0.24242424242424246,0.20346385917811446
0.5582746166036371,1,1,1,0.6887110907653783,0.0007990249458361687,-0.1586348370386883,-1.0356537528258116,-1.674682944704357,-0.4863079090733309,-0.05378255081832049,-0.13019986696101904,-0.07518376150316669,-0.07779682896370671,0.24242424242424246,0.2664664170182139
0.17867363641990006,1,0,0,0.6725264930236396,-1.0653117498160858,1.767929913579883,0.13027452147288585,0.9827395110230576,-0.49929559853915206,-1.1849437664170246,1.0572131113308045,-0.5771340602096938,0.18184812542466314,0.24242424242424246,0.05316583874860548
0.44519172402122903,0,0,0,0.47677520818409447,2.5352944754614466,-0.9651167622323719,-0.7252260645357532,2.1284697324351645,-0.8213866792243861,0.838489203736345,0.804638647920747,0.9385450303096263,0.6602968478145352,0.24242424242424246,0.23665198820257355
0.32940443678557246,1,1,1,2.400995380324163,1.368920026182582,-0.9029271780870264,0.9315730128742441,0.38495096610586316,-0.1566378976580904,-0.040762526135434025,2.3805522742944967,1.4424791922811977,1.4481179797635204,0.24242424242424246,0.1366683453797753
0.7950346315567456,0,1,1,-0.9163786371066434,-1.562263667566666,-0.6547876954293904,0.44607220148208054,-0.45498348034078,-1.2256057637672482,-1.2779375743196193,-1.5950121780321034,-1.1764605751140067,-1.0498002852826174,0.24242424242424246,0.5290316326400457
0.12651982824778604,0,0,0,-1.6470324874259723,-1.9019109952386042,0.17258791772211948,1.579091256410435,0.15999161357343825,-0.11863832610988256,0.2858261396025429,-1.6649990400896773,-1.3419956341650459,-1.139013134187395,0.24242424242424246,0.26390670637187164
0.1679259482694486,1,0,0,-1.5962674387450702,-1.8291435056656078,1.3060017417068248,0.21938250136385634,-0.41092723083373717,1.1062887100598888,0.4287564384616135,-1.194686634414997,-1.2558550244348972,-0.9282354768370811,0.24242424242424246,0.1223399473287797
0.08053856059317856,1,0,0,0.668848627316619,-1.2221629667244023,1.535755991995992,0.18323443722190613,-1.2244690317205003,-1.368159199245665,1.6509279322312496,-0.30740380246564536,-1.2673744835390603,-0.5965069265169339,0.24242424242424246,0.11359090857980181
0.04505827659611678,1,0,0,-0.8726728311664762,-3.6493396345941815,1.723665720783297,-0.17951921328260065,-0.38318732113598775,1.4614442922422022,-1.107045682043488,-0.1828893402701376,-2.565877676396054,-1.0411996275250723,0.24242424242424246,0.10042502674745743
0.16769838249505986,1,1,1,0.44889601829030273,0.14098527886730017,-0.8947270189558264,0.6433267946890444,-0.3946051228595896,-0.005121866720071296,-0.16344289852451258,0.21404158525174588,0.38760152433910594,0.22789511726926207,0.24242424242424246,0.27692171748769834
0.09075431819880926,1,1,1,-0.18815063093539774,-0.17721914475927497,0.33757454879893356,1.4074818613137168,0.09058490690174555,0.6439387932768579,-2.0501721010310225,0.23171707484614235,1.3158492796437427,0.586199376700714,0.24242424242424246,0.09100563442289111
0.37550688672907545,1,1,1,2.4160115364570265,1.2024837396290193,-0.04871840193011795,-0.8432302702928711,-1.218813060423628,-0.8781523669287508,-0.33412344070081207,1.625722120623329,1.1257491068232162,1.042223949790358,0.24242424242424246,0.13498387926009853
0.09772903226416425,1,1,1,2.6563301442427245,0.031764518363121996,0.9159025423560131,-1.326392717739564,0.030631492594417446,-0.4841694333335785,-0.32767309436196085,2.5931694845740143,-0.32561078252687287,0.8589237507754324,0.24242424242424246,0.07603330094225492
0.06799396097781751,1,1,1,2.903056818418284,1.8655729646323,1.0027578253046041,0.5381154370039261,1.3373981074427437,-0.15450567924990047,-0.695942611670703,3.4580764770442443,2.151482198376835,2.1248328315988934,0.24242424242424246,0.028057307979015726
0.341042988208348,0,0,0,-2.3200234643357125,0.26110938975532433,-0.22385881688049952,0.2424967912712216,0.17657335845371103,-1.0843880722333665,0.09048978162787422,-2.735892706772578,0.028004351854195697,-1.0257152859539327,0.24242424242424246,0.38578964091626883
0.25842755913280147,0,0,0,-1.916663495621723,-2.0970641513474715,0.22822833013890514,2.5174740375339204,1.8768446112816701,-0.8532433505588201,-0.2873833615491761,-1.5818445190465507,-1.554311936942983,-1.1879380515111868,0.24242424242424246,0.2301114821959192
0.9057242045585155,1,1,1,1.2648279064229604,2.5650751924847173,-1.4634420018370031,-0.5907070139634865,0.3156050035903405,1.2058536208882336,-0.7290838377436085,1.7988736880924452,2.3636304842818916,1.5767061258993698,0.24242424242424246,0.18689680307711692
0.19778561723802707,0,1,1,-1.488560676677587,-0.21874299724673674,-0.6541464400677965,-2.147289029738655,-0.16266592054490767,-1.062414411859563,-0.5294394273660737,-1.984456001803446,-1.2747747896650394,-1.2345571179804866,0.24242424242424246,0.7086871403531492
0.7674886886298774,1,1,1,0.3382028780241824,-0.09692485438856642,-0.8768607781675882,-0.09426255425255699,-1.7577283913566313,-1.4670452453909906,2.129247112028298,-1.1230757588149112,-0.8408294944390374,-0.743903505020435,0.24242424242424246,0.5974383456476892
0.6410443785680495,1,1,1,-1.550906544400982,1.4585670364542813,-1.287422581274031,-1.0967855784546396,1.836913528321314,2.905067169240407,-1.1715666288253417,0.30654086035600536,1.1107352373000476,0.5368470066878989,0.24242424242424246,0.24277221997647802
0.03824566545838069,0,1,1,0.13373867430609176,0.4745051666735579,-0.36824895678803055,0.34155555094050954,1.7286976444055924,-0.9868570784282374,-0.24527784594210975,0.339370108298941,-0.06345165733591807,0.10451456475872078,0.24242424242424246,0.20696369089543212
0.48987195635607683,1,0,0,-1.0535777871823733,-1.0787972491801778,0.777337576061744,0.43476607446661863,-0.37615607123009925,-0.13382296451604114,-1.3748958083699818,-1.109728742371513,-0.1547985592533827,-0.4789876142518544,0.24242424242424246,0.14494962949772258
0.13498308707701417,0,1,1,-0.04195250658191252,0.36167224805645504,-0.23817374397466523,-0.2663874900089551,0.23216988962625595,-0.555327218819016,0.471538522545139,-0.22983911153250955,-0.1436989949711882,-0.14149170700897643,0.24242424242424246,0.24270479354598262
0.18704949397633852,1,0,0,-0.2999645700944943,-0.9353788509394372,1.0127158178198286,0.15542932766846604,0.35175640839920347,0.053155347577867364,8.439309141418043e-05,-0.05559678279179234,-0.7292486919457521,-0.29728995255210017,0.24242424242424246,0.10957879484201206
0.19652670055067037,0,1,1,-0.4207608203651967,1.16623982678211,-0.7215580335428474,0.316494261673308,-0.09728659841348947,2.093168308930595,1.5733549024752425,0.2556430694485523,1.0223102071817585,0.48407321084481464,0.24242424242424246,0.1855722831682066
0.10221569493585386,0,0,0,0.8023348742546023,0.7592339564288911,0.3858465525565008,-0.7630572096947675,-1.112411471983418,1.191142953088865,0.2627492251471385,0.9194480456549754,0.9717359186557026,0.7163575622388931,0.24242424242424246,0.10246740759991173
0.2173324861754236,1,1,1,-2.737612686112861,-0.13255449091940302,0.4801434033916108,-1.7445859869741926,0.9274384815581808,0.45442033821436295,-1.110430684414478,-2.066330603730374,-0.5830334331011482,-1.0035469836483037,0.24242424242424246,0.24625929124578783
0.799792230915224,1,0,0,-1.5466699582400605,-1.5156282805910175,-0.47152480744994896,0.2637172043565196,0.05246679835624363,-0.292171185803555,-0.10348826806596086,-1.6917065381985976,-1.5427808488923531,-1.2251846163223297,0.24242424242424246,0.4738304509385469
0.31308923524386256,0,1,1,-0.7328749523105331,-1.3527910048346472,-0.25197737820688537,0.15256251210246857,1.471491972993157,-2.5666584409312976,-0.23685026450968424,-1.26693463518371,-2.1745223952549146,-1.303582208499479,0.24242424242424246,0.4765968769014931
0.422024150459042,1,0,0,2.98417525684526,-1.254652735254056,0.17651242137244696,0.2959939896870995,-0.37191458132128985,-1.7567217824785826,0.32799548371410964,2.1074873030032637,-1.4239438013406092,0.2589179930540358,0.24242424242424246,0.16402219594821346
0.02064638260497703,1,0,0,-0.5807861151346052,2.571528353229117,1.727350214164185,-1.5338614049161376,0.8638280136981883,-0.3285252231228939,-0.0613243458288473,-0.20441435255184454,2.0045472141683085,0.6818685081880546,0.24242424242424246,0.047959211865951513
1.1019071797363618,1,1,1,-3.0644177401169976,0.6950126893313462,-1.052898510703949,-0.33445617235587666,1.3000445946989585,0.582655241987707,1.732311605409944,-2.524479276995753,-0.5536976435950196,-1.1659761062843834,0.24242424242424246,0.603022040582115
0.24723200454779803,1,0,0,-3.5643224242584655,-2.4295667867057325,1.1774118889776937,0.4390866789295762,1.743934526167792,0.43899315873829875,0.8279881767970589,-2.6762115142053715,-2.678017933251068,-2.028117214945621,0.24242424242424246,0.21625812019906818
0.5322654733098519,0,1,1,0.5963873752538367,-0.0579865021445341,-0.29657095353470836,0.06654581585920483,-0.6974238233002769,0.989583934594853,-1.1783036231148656,0.7844530415959874,0.6995782749760375,0.5621330744591002,0.24242424242424246,0.15752649051462878
0.04054904531680437,0,1,1,-0.9955996556380003,-0.9257273367643912,0.7823503424176613,-0.19065105750515945,1.1712470934673194,0.7508689887312598,1.8206461576468016,-0.2704397617083675,-1.655846709617931,-0.7296539664114767,0.24242424242424246,0.14801670590850766
0.045144987326430915,0,1,1,2.898485184948613,0.9669667848703931,0.7307746911386448,-1.5720402556532407,-0.06695317289820084,-1.172007192594816,-0.5182798423662747,2.510294233769501,0.42410145709827063,1.1115135192680954,0.24242424242424246,0.08097961789431551
0.21299357857959578,1,0,0,0.9244716830510611,-2.1291889995913915,1.5112284332767216,0.637533810897696,-0.6989304285787463,-1.013717366440399,0.03278209287626079,0.3694084146609551,-1.508861956522122,-0.43161119009892684,0.24242424242424246,0.09566480650019546
0.7285149933946802,1,0,0,-1.3004599335336426,-1.4681309018928594,-1.2165601493811278,-0.6711402773965811,0.31200947155124387,1.1553120361066962,0.6087614722244398,-0.8375623785376869,-2.118519321321412,-1.119727916613295,0.24242424242424246,0.6816741484725412
0.3859911089248245,0,1,1,-0.45225311059994433,-0.6426425369208171,-2.2912895085981,0.3043667290302598,0.07203357323257792,0.41389028537269307,1.6162096816512073,-0.5599604668002378,-1.5308160494107534,-0.7919608015950724,0.24242424242424246,1.111950502874426
0.4671482562518287,0,1,1,4.357215590524006,2.7862130326563657,-2.063238276804743,-0.5911034251911056,0.5909063227933546,-1.5815943994539423,1.475949048053509,3.656921175104256,1.079573316243302,1.7941267012680144,0.24242424242424246,0.2971292341233729
0.07559711957488961,1,1,1,0.36740743870878756,1.162394390846841,0.3683566127006584,0.846583985843404,-0.5709436615217945,0.8137636899662105,1.0684715559890383,0.454179150855588,1.5660602022665413,0.7652421792129278,0.24242424242424246,0.08749539082069638
0.6533092452988974,1,1,1,-0.15697758017097163,-0.6173283413553744,0.23287802013716835,0.23440089269869593,0.2703432392817259,-0.8633452647393817,-0.14752868024035293,-0.39030648976583204,-0.6532862697621734,-0.395300287700002,0.24242424242424246,0.20224423253838103
0.059345038114453665,0,0,0,0.10799376498243718,1.1014372615071828,-0.1525225324523588,0.3833938643534951,0.9998242469102946,-1.0585360819784093,-0.12500903031957764,0.02519249465771234,0.7867652258232719,0.3075597426064334,0.24242424242424246,0.16986115619620545
0.6761103938191896,1,0,0,-2.6360476750763615,-0.9837674262558984,1.4814555476589732,-0.7435882288125641,-0.8222500172903203,0.20230619183119358,0.8443851904853201,-2.752946452603045,-0.9857979496094262,-1.4161910614441178,0.24242424242424246,0.17008999283531268
0.18460388004822542,0,0,0,-2.110491932736984,-1.4110621762603779,0.01142605556065933,1.3289605904369892,0.8567939825665268,0.8418200668900618,0.5541165013240933,-1.4943564436893366,-1.10907662258659,-0.9861488887408812,0.24242424242424246,0.244485384149858
0.08242660377572492,1,0,0,-2.8646059012070584,-4.231710876392194,2.327653100346085,-0.2051616888660442,-2.003522292066514,1.604254361517141,-0.45769943095682564,-2.6974155290298714,-2.7497826349039953,-2.0633326378537373,0.24242424242424246,0.1295909808573872
0.41324679422618615,0,0,0,3.3579623232961775,0.4619926435180402,0.10788044434303304,1.309550684860527,-1.6022595410589253,-1.2516472141061394,-1.6012779371188537,2.314399179226317,1.8362922309987535,1.5722315947822236,0.24242424242424246,0.08064630159423197
0.07868570482658359,1,1,1,0.9112639093191379,0.7951679564066378,-0.7941362900254239,0.43963660601699356,0.524187842812771,0.27627417932855375,-1.4127658838923665,1.2169153610749337,1.1940897359364575,0.9132595064437086,0.24242424242424246,0.1697909036944442
1.305660322134749,0,0,0,-0.3827314769910898,1.8758622344243605,-2.310103436632644,0.054353585390382264,-0.47177603363833576,0.45938577171661177,0.7019536262212701,-0.6211488672559025,1.3559459358602144,0.27833222295617877,0.24242424242424246,0.6692162223994412
0.058264432502966625,0,1,1,-1.4915504909955402,0.9965246329225841,0.13824143205868192,0.7601330853758538,0.22921137411506842,0.5300647056014667,-0.7046732628698824,-1.1479026211211552,1.6363422023997987,0.1850149929085771,0.24242424242424246,0.13521374959356086
1.765949669768761,1,0,0,-1.476681548312079,0.05537472336136462,-0.17961141383145854,0.19677609665695725,0.8205284754174188,-0.3937411722245721,0.5211672557321126,-1.3839342044790872,-0.3917405382008158,-0.6726040691969329,0.24242424242424246,0.284174692291172
0.3476403614028572,1,0,0,0.31147327580537815,-1.6581143996069911,-0.265838791915379,-0.11754216732813036,0.829519042024073,-1.993060371054156,-1.296472328074761,-0.16119927747531132,-1.9405505480695453,-0.7961173581609304,0.24242424242424246,0.373219986229501
0.061769176656825284,0,1,1,1.3693992607955643,2.3598608792309985,-1.4821853974428207,-2.3336161198483047,-0.6782644401551767,0.7494338997277404,-0.28488406638257474,1.348941709433358,1.4427704713158014,1.0574667351322573,0.24242424242424246,0.3195114577936264
0.10369278453886849,0,0,0,-0.6326376562786247,0.4796645086342411,0.19779008194185213,1.0892174967107926,1.3276861322676916,-0.06913793472613955,1.3535858895693973,-0.2425491701979423,0.13474330922063926,-0.04083555340049358,0.24242424242424246,0.13998326714370177
0.5787533086323695,0,0,0,0.5115148998611004,-0.04812163572055156,0.09212665843410921,-0.8373982238274621,-0.5944003521987352,-1.4805365125650163,-0.8881338537336524,-0.2538569199725603,-0.19420009787386167,-0.1697185673660689,0.24242424242424246,0.23788863907435567
0.451305636328141,1,0,0,-0.6414344056912771,-2.5128790586390766,-0.35801668807442916,0.8035850193786016,1.7207698311659838,-1.38218151537704,0.39282746825991893,-0.6456336570521355,-3.1399222901652517,-1.4339227072793133,0.24242424242424246,0.46317256009510455
0.2927169627858839,0,1,1,1.7232882442417217,0.6445250204964683,-1.0405439391575344,0.47469708846320197,-0.1310866506877266,-1.8309058258475304,0.9282969915684843,0.7561900604156144,-0.014449200564367382,0.28096244691335115,0.24242424242424246,0.3400988212982941
0.24582588671347547,0,0,0,0.7416036716013217,1.3073412115272425,-0.605000712808731,-0.5339002383735546,-1.06975241128969,-0.6542832766875555,0.4278904406949172,0.0010384679446897582,0.9753479986726576,0.369843358567177,0.24242424242424246,0.25983732853659247
0.807216466009041,1,1,1,-1.6698802936761448,-2.5679677405414307,-0.18924434093640552,0.32866200228248105,0.3619218539288437,1.320661655528167,-0.3427861508643793,-0.9901175301585703,-2.204029308250653,-1.209904105458039,0.24242424242424246,0.3382940678505399
0.777625022452486,1,0,0,-1.7082963156725834,-2.4185108267675393,-1.4768578168457318,1.067222416571983,-0.3314881720972547,1.114592444577377,0.3833771131824704,-1.545157114229342,-2.1141907528341273,-1.38611661631192,0.24242424242424246,0.8304440347565502
0.27216024078279766,1,0,0,-2.8586794578940746,-2.087336047835253,-0.13113753020334493,0.3487758940462951,1.9510125601262995,2.076980529053753,0.0693811351327787,-1.2900437090087746,-2.160450663536499,-1.307005444145937,0.24242424242424246,0.29329879951262505
0.5396957229983376,0,1,1,0.01711843740907086,-0.6417123395911932,0.1601905933170753,1.0762401574663856,-0.8456610327673472,0.3330703726182551,-0.0258628479538564,-0.1621400081821049,0.1806361889378001,0.00700612907412697,0.24242424242424246,0.15470281554071136
0.3856511065660603,1,0,0,0.507677284306361,-0.6117847953708917,0.3139082114575536,-0.8333688059494058,-1.589567493308969,-2.0729834359912918,-1.1173841129896078,-0.8416972184219966,-0.45069917955797867,-0.48954409014393,0.24242424242424246,0.2730733265817179
0.10311064103353486,1,1,1,-1.5652479990013453,-0.05835322528874079,-0.458675284939333,-0.2931915866487618,1.9372311624295169,1.1059933699072981,-0.9620911163416273,-0.3684180284660261,-0.30991655053128464,-0.2569449162868601,0.24242424242424246,0.23509546756390917
0.14918420918790684,1,0,0,0.8251653566773847,0.18850473282879165,0.34770845245095694,-0.4070782363503251,-0.28436383804009513,0.18532564941538202,0.6191711169753933,0.8022823393704268,-0.00593529371032131,0.3016466082045854,0.24242424242424246,0.13064668698932064
0.3573620948589418,1,0,0,1.1381096849173167,-1.1388687749261643,-0.33925848388401536,1.0638515327343585,-1.141938226142404,0.006339062362268442,2.5976737265958323,0.5228696401492879,-1.3165578614347746,-0.30063947775965405,0.24242424242424246,0.260972209657088
0.009262507060860192,1,0,0,-0.1609939278196767,1.423412515403098,0.2230797426252751,1.4332145066061728,0.09152017817320818,0.5807770953297967,-0.056783194392691534,0.11280320554355994,2.201816515849189,0.8767498944669503,0.24242424242424246,0.08398214319652636
0.045833177481772326,0,0,0,-0.11671878271898432,0.8553640987252005,-0.17040758116420443,-0.7794823967254196,0.4303013589575532,-0.8515371891857679,0.6655852363134291,-0.349217769871739,-0.03864214904953833,-0.1469166359550293,0.24242424242424246,0.24661755336495214
0.05353063567643413,1,1,1,3.9571444689409674,2.0964677479007703,1.08528700444591,0.36653140723722993,-0.28624873355569186,0.4539655793086961,-0.3086730555464126,4.150712842935793,2.7783249030206525,2.624635509831987,0.24242424242424246,0.02179502679597749
0.1773912379877533,1,0,0,1.8494549145222514,-0.6317871499519034,0.9355471254651493,-1.8314060842151236,-0.3356073681186462,-1.9908119951239978,-1.495060830227205,1.0975111420558716,-0.9815781008192451,0.04391403077144947,0.24242424242424246,0.1394989675849686
0.14505090346125243,1,0,0,0.741410971141263,-1.3777181742376423,1.3638622298139094,0.895184981971686,-0.7194802332847904,-1.502503456040897,-2.964528837841651,0.1207734234214155,0.268590303504316,0.1474862601991407,0.24242424242424246,0.07841831114882708
0.08404375930565741,1,0,0,-1.7771844649442734,-1.0917954162620007,-0.5434955079326346,2.4204150122474024,0.4348842714636474,-0.5595722860494895,0.46508020950030626,-1.9679577546159515,-0.5530765136727775,-0.9549372228366396,0.24242424242424246,0.3552051001024628
1.0330954031663027,1,1,1,0.3316646049996542,1.5088402812499893,-1.5609583529944429,-0.29732336269763543,0.09947747301573849,-0.08610065182104851,0.7908061216900806,0.1499014190805958,0.7065096987543018,0.3243981506950369,0.24242424242424246,0.42370983441350335
0.6270194791014746,0,0,0,-2.154474052873022,-2.3636988539450576,0.34464522623605237,0.668326018107997,-0.6883722822307594,0.8978154084105481,1.6289369476239914,-2.106053350834675,-2.186490232857144,-1.6259634786711434,0.24242424242424246,0.3230462542773714
0.14312712064280855,0,1,1,0.25502481957532214,1.8498131189002829,-0.9701495196514126,-0.8876956557145598,1.3357843363202329,-0.19134398669506028,1.403821392066557,0.5216833183317475,0.3350960759714734,0.3245376493572807,0.24242424242424246,0.2876181895340863
0.15345490598318412,0,0,0,-2.526532148893162,-1.5881087629855113,-0.4425357118921839,1.4550455762707113,0.13148581680545218,0.2582288233226952,1.5647180216699044,-2.523077134186346,-1.5835446367675814,-1.5555385496037601,0.24242424242424246,0.47694146813167154
0.13656794589605095,1,1,1,-1.2994742340219747,-0.5417826154781552,-0.36177047744417123,-0.9411220959249583,-0.44856420802835434,0.4523339506431387,-1.5657590721805144,-1.209107829424609,-0.27838436339384187,-0.5634440124312313,0.24242424242424246,0.33541616396724017
1.0011811281697236,0,0,0,-1.1693161527768394,-0.8229320320687492,0.6374709026511215,-0.5387713176177432,1.1478126607335635,-2.3942603049004716,-0.7865657751041687,-1.6268655350562193,-1.427677431299265,-1.1570238508922288,0.24242424242424246,0.26915817956701427
0.0215928281207079,0,1,1,0.3071639215868187,-0.08646342352479053,-1.686468151234102,-0.8262294663639526,0.24766590110894313,-0.1792266254497549,-0.25337756894801494,0.1967887499079194,-0.8481816792866929,-0.2467397459768081,0.24242424242424246,0.649861520292323
