model_name,display_name,design,term,coef,se,tvalue,pvalue,ci_lower,ci_upper
final_conditional_x12_w2_z2,"Final Conditional (X=12 baseline, W=2 immune, Z=2 selection)",All covariates,CD4 count 20± 5 weeks,0.04385070665153429,0.12233234381416218,0.35845554237192484,0.7200024324242185,-0.19591628136859485,0.2836176946716634
final_conditional_x12_w2_z2,"Final Conditional (X=12 baseline, W=2 immune, Z=2 selection)",All covariates,CD8 count 20± 5 weeks,-0.02645616354013892,0.04745032566532119,-0.5575549412819787,0.5771483322851672,-0.11945709289886504,0.06654476581858719
final_conditional_x12_w2_z2,"Final Conditional (X=12 baseline, W=2 immune, Z=2 selection)",Age only,Constant,-49.936752121098095,51.66195734293257,-0.9666058873770008,0.3337410903417639,-151.1923278840905,51.318823641894326
final_conditional_x12_w2_z2,"Final Conditional (X=12 baseline, W=2 immune, Z=2 selection)",Age only,Age,1.5093518661742629,1.429519859789212,1.0558453286523928,0.2910388851229274,-1.2924555741973405,4.311159306545866
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",All covariates,Constant,-41.95192086690548,247.77785161119343,-0.16931263466088708,0.8655507384346428,-527.5875861915545,443.68374445774344
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",All covariates,Age,1.6026025449740633,1.5328408377198501,1.04551138352889,0.2957866821436397,-1.4017102909890484,4.606915380937175
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",All covariates,Weight,-0.9192176689410905,1.2174019191701746,-0.7550650729774294,0.45020993854250524,-3.3052815852245745,1.4668462473423938
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",All covariates,Karnofsky score,0.5114266347736794,2.2596781854071586,0.22632719918988303,0.8209469452807072,-3.9174612252751744,4.940314494822533
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",All covariates,CD4 count,-0.05278615996518351,0.15306170171576972,-0.3448685031818448,0.7301932304127474,-0.35278158274050475,0.24720926281013775
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",All covariates,CD8 count,0.029867661199954588,0.05029737275681056,0.593821497285071,0.5526315091855359,-0.0687133779203802,0.12844870032028938
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",All covariates,Gender,-3.129809065715246,52.99843386348332,-0.059054746292639584,0.9529085029232263,-107.00483067517055,100.74521254374005
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",All covariates,Homosexual activity,-13.397232642270424,44.31175918152213,-0.30234034689051636,0.7623926242121268,-100.24668472966586,73.45221944512501
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",All covariates,Race,47.21139804508745,30.60862377528222,1.54242145585169,0.12297121100055022,-12.78040217080212,107.20319826097702
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",All covariates,Symptomatic status,-6.000357395425665,34.42607908285679,-0.17429685736165268,0.8616321689059456,-73.47423252675267,61.47351773590134
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",All covariates,Intravenous drug use,35.232145585379335,43.32948888824351,0.8131216520058882,0.41614831361831495,-49.692092104106415,120.15638327486508
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",All covariates,Haemophilia,-25.113260405462764,60.17511179009555,-0.4173363315562008,0.6764324175751848,-143.05431227972161,92.8277914687961
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",All covariates,Antiretroviral history,15.271754186409378,26.87814774283666,0.5681847697440192,0.5699095120015538,-37.408447360697025,67.95195573351577
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",All covariates,CD4 count 20± 5 weeks,0.03359248185048252,0.12599675888349535,0.26661385696075146,0.7897664854140067,-0.21335662772994546,0.2805415914309105
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",All covariates,CD8 count 20± 5 weeks,-0.02635784175513691,0.04849703074269649,-0.5434939284217173,0.5867897701310831,-0.12141027536795382,0.06869459185768001
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",Age only,Constant,-44.84823606691625,52.12529136371312,-0.8603930048847119,0.38957244048039175,-147.01192982345069,57.31545768961818
final_conditional_rec_a,"Final Conditional (Rec A: profile X, severity W, history Z)",Age only,Age,1.4357051932470484,1.441902530648058,0.9957019720339736,0.31939497166696273,-1.3903718360403066,4.2617822225344035
final_conditional_rec_b,"Final Conditional (Rec B: broad X, lab W, decision Z)",All covariates,Constant,-54.7446408933891,247.19637813260343,-0.22146214805793982,0.8247326063395244,-539.2406391420365,429.7513573552582
final_conditional_rec_b,"Final Conditional (Rec B: broad X, lab W, decision Z)",All covariates,Age,1.7425972998033024,1.5311564845834498,1.138092231165631,0.2550819717839371,-1.2584142646752177,4.743608864281822
final_conditional_rec_b,"Final Conditional (Rec B: broad X, lab W, decision Z)",All covariates,Weight,-0.9876452585729275,1.2063206255380128,-0.8187253352585618,0.4129431384566685,-3.3519902384352616,1.3766997212894063
final_conditional_rec_b,"Final Conditional (Rec B: broad X, lab W, decision Z)",All covariates,Karnofsky score,0.6637819881618634,2.257644345912933,0.2940153037671871,0.7687462092368598,-3.761119619727973,5.0886835960517
final_conditional_rec_b,"Final Conditional (Rec B: broad X, lab W, decision Z)",All covariates,CD4 count,-0.04936446196092621,0.15599747428641686,-0.31644398210121866,0.7516655378606087,-0.35511389324151643,0.25638496931966404
final_conditional_rec_b,"Final Conditional (Rec B: broad X, lab W, decision Z)",All covariates,CD8 count,0.02924102179980381,0.050606211120187254,0.5778148798841672,0.5633891081447234,-0.06994532938979359,0.1284273729894012
final_conditional_rec_b,"Final Conditional (Rec B: broad X, lab W, decision Z)",All covariates,Gender,-1.8715639096020418,53.00132875179676,-0.035311641305570005,0.9718312407013482,-105.75225939589096,102.00913157668687
final_conditional_rec_b,"Final Conditional (Rec B: broad X, lab W, decision Z)",All covariates,Homosexual activity,-15.147349022174335,44.370048428568275,-0.34138680390579657,0.7328124080268162,-102.11104593446618,71.8163478901175
final_conditional_rec_b,"Final Conditional (Rec B: broad X, lab W, decision Z)",All covariates,Race,43.402666890887204,30.43300323020253,1.4261710079212042,0.1538189860933536,-16.244923381700886,103.0502571634753
final_conditional_rec_b,"Final Conditional (Rec B: broad X, lab W, decision Z)",All covariates,Symptomatic status,-4.943824069465146,34.36572676522308,-0.1438591449917516,0.8856116976017516,-72.29941083184656,62.41176269291626
final_conditional_rec_b,"Final Conditional (Rec B: broad X, lab W, decision Z)",All covariates,Intravenous drug use,29.542455566840246,43.064764904574304,0.6860006233007967,0.4927127153532872,-54.86293264880989,113.94784378249038
final_conditional_rec_b,"Final Conditional (Rec B: broad X, lab W, decision Z)",All covariates,Haemophilia,-24.15345863684417,60.21251788623225,-0.4011368314223399,0.6883193851748035,-142.1678251123332,93.86090783864486
final_conditional_rec_b,"Final Conditional (Rec B: broad X, lab W, decision Z)",All covariates,Antiretroviral history,12.951849166044086,26.752960087673873,0.48412770488195456,0.628295240349483,-39.48298908563424,65.38668741772241
final_conditional_rec_b,"Final Conditional (Rec B: broad X, lab W, decision Z)",All covariates,CD4 count 20± 5 weeks,0.03980673704415305,0.12796865984817046,0.3110662961648743,0.755750222704016,-0.21100722740811795,0.29062070149642405
final_conditional_rec_b,"Final Conditional (Rec B: broad X, lab W, decision Z)",All covariates,CD8 count 20± 5 weeks,-0.029217597521186137,0.04901791312302715,-0.5960595965775741,0.5511354142144924,-0.12529094183963263,0.06685574679726036
final_conditional_rec_b,"Final Conditional (Rec B: broad X, lab W, decision Z)",Age only,Constant,-48.798865475861795,52.01617966182717,-0.9381478184887453,0.34816845044662015,-150.74870422640788,53.1509732746843
final_conditional_rec_b,"Final Conditional (Rec B: broad X, lab W, decision Z)",Age only,Age,1.5121765954053674,1.4401035989492046,1.0500470914097793,0.29369646233889146,-1.3103745925415877,4.334727783352323
